location_id,source_type,status,failure_reason,address_type,name,display_name,latitude,longitude,house_number,road,neighbourhood,suburb,county,city,state,ISO3166-2-lvl4,postcode,country,country_code
110,filming,success,,residential,West Washington Place,"West Washington Place, University Village, Manhattan, New York County, City of New York, New York, 10011, United States",40.731640254962024,-73.99913676022784,,West Washington Place,University Village,Manhattan,New York County,City of New York,New York,US-NY,10011,United States,us
111,filming,success,,attraction,Grand Central Terminal,"Grand Central Terminal, 89, East 42nd Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10017, United States",40.75269435,-73.97725295036929,89,East 42nd Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10017,United States,us
112,filming,success,,yes,,"1067, 5th Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10128, United States",40.7824793,-73.95941538723743,1067,5th Avenue,Manhattan Community Board 8,Manhattan,New York County,City of New York,New York,US-NY,10128,United States,us
113,filming,success,,pedestrian,,"Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",40.753928450000004,-73.98693894799217,,,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10018,United States,us
114,filming,success,,clothes,Forever 21,"Forever 21, 1540, Broadway, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10036, United States",40.7581989,-73.9850824,1540,Broadway,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10036,United States,us
115,filming,success,,house,,"850, 5th Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",40.7686752,-73.9695664,850,5th Avenue,Manhattan Community Board 8,Manhattan,New York County,City of New York,New York,US-NY,10065,United States,us
116,filming,success,,attraction,Brooklyn Bridge,"Brooklyn Bridge, Brooklyn Bridge Promenade, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10038, United States",40.706217499999994,-73.99702079064284,,Brooklyn Bridge Promenade,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10038,United States,us
117,filming,success,,platform,Essex Street,"Essex Street, Suffolk Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",40.7183582,-73.9875065880011,,Suffolk Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10002,United States,us
118,filming,success,,place_of_worship,,"490, Riverside Drive, Manhattan Community Board 9, Manhattan, New York County, City of New York, New York, 10027, United States",40.81206725,-73.96301342280043,490,Riverside Drive,Manhattan Community Board 9,Manhattan,New York County,City of New York,New York,US-NY,10027,United States,us
119,filming,success,,house,,"93, MacDougal Street, University Village, Manhattan, New York County, City of New York, New York, 10012, United States",40.7293982,-74.0011144,93,MacDougal Street,University Village,Manhattan,New York County,City of New York,New York,US-NY,10012,United States,us
120,filming,success,,bridge,Queensboro Bridge,"Queensboro Bridge, FDR Drive, Roosevelt Island, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10155, United States",40.75573085,-73.95188400365261,,FDR Drive,Roosevelt Island,Manhattan,New York County,City of New York,New York,US-NY,10155,United States,us
121,filming,success,,house,,"205, Allen Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",40.7226818,-73.9890289,205,Allen Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10002,United States,us
122,filming,success,,commercial,1501 Broadway,"1501 Broadway, 1501, Broadway, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10036, United States",40.7572684,-73.98666234602831,1501,Broadway,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10036,United States,us
123,filming,success,,commercial,MetLife Building,"MetLife Building, 200, Park Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10037, United States",40.75361345,-73.97658003637378,200,Park Avenue,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10037,United States,us
124,filming,success,,yes,,"180, Hester Street, Lower Manhattan, Manhattan, New York County, City of New York, New York, 10013, United States",40.71798965,-73.99788569229707,180,Hester Street,,Manhattan,New York County,City of New York,New York,US-NY,10013,United States,us
125,filming,success,,university,Stevens Institute of Technology,"Stevens Institute of Technology, 6th Street, Downtown, Hoboken, Hudson County, New Jersey, 07030, United States",40.744809599999996,-74.0252392276461,,6th Street,Downtown,,Hudson County,,New Jersey,US-NJ,07030,United States,us
126,filming,success,,hotel,Park Central Hotel,"Park Central Hotel, 860, 7th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",40.76472575,-73.98118350386852,860,7th Avenue,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10019,United States,us
127,filming,success,,pedestrian,Bethesda Terrace,"Bethesda Terrace, Manhattan, New York County, City of New York, New York, 10065, United States",40.7742185,-73.97105252566942,,Bethesda Terrace,,Manhattan,New York County,City of New York,New York,US-NY,10065,United States,us
128,filming,success,,attraction,One World Trade Center,"One World Trade Center, 285, Fulton Street, Lower Manhattan, Manhattan, New York County, City of New York, New York, 10048, United States",40.71299915,-74.01318943816048,285,Fulton Street,,Manhattan,New York County,City of New York,New York,US-NY,10048,United States,us
129,filming,success,,school,Lower East Side Preparatory High School,"Lower East Side Preparatory High School, 145, Stanton Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",40.7200452,-73.9860347601194,145,Stanton Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10002,United States,us
130,filming,success,,yes,,"600, 5th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10020, United States",40.75767705,-73.97844930400778,600,5th Avenue,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10020,United States,us
131,filming,success,,yes,,"121, Prince Street, University Village, Manhattan, New York County, City of New York, New York, 10012, United States",40.72539765,-73.99969443181942,121,Prince Street,University Village,Manhattan,New York County,City of New York,New York,US-NY,10012,United States,us
132,filming,success,,apartments,,"524, East 11th Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10009, United States",40.7277946,-73.98073563178244,524,East 11th Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10009,United States,us
133,filming,success,,platform,50th Street,"50th Street, Broadway, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",40.761760800000005,-73.98369985372123,,Broadway,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10019,United States,us
134,filming,success,,footway,Coney Island's Steeplechase Pier,"Coney Island's Steeplechase Pier, Brooklyn, Kings County, City of New York, New York, 11224, United States",40.571230799999995,-73.98368046599214,,Coney Island's Steeplechase Pier,,Brooklyn,Kings County,City of New York,New York,US-NY,11224,United States,us
135,filming,success,,house,,"810, 5th Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10035, United States",40.7659107,-73.9715968,810,5th Avenue,Manhattan Community Board 8,Manhattan,New York County,City of New York,New York,US-NY,10035,United States,us
136,filming,success,,attraction,The Dakota,"The Dakota, 1, West 72nd Street, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10023, United States",40.776774950000004,-73.97591070089754,1,West 72nd Street,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10023,United States,us
137,filming,success,,attraction,The Dakota,"The Dakota, 1, West 72nd Street, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10023, United States",40.776774950000004,-73.97591070089754,1,West 72nd Street,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10023,United States,us
138,filming,success,,house,,"380, 86th Street, Fort Hamilton, Brooklyn, Kings County, City of New York, New York, 11209, United States",40.6227423,-74.0286687,380,86th Street,Fort Hamilton,Brooklyn,Kings County,City of New York,New York,US-NY,11209,United States,us
139,filming,success,,residential,62nd Street,"62nd Street, Brooklyn, Kings County, City of New York, New York, 11204, United States",40.626067284464646,-73.99702546856045,,62nd Street,,Brooklyn,Kings County,City of New York,New York,US-NY,11204,United States,us
140,filming,success,,garden,,"Washington Square South, University Village, Manhattan, New York County, City of New York, New York, 10012, United States",40.73100815,-73.99920004938447,,Washington Square South,University Village,Manhattan,New York County,City of New York,New York,US-NY,10012,United States,us
141,filming,success,,yes,,"89, Division Avenue, Brooklyn, Kings County, City of New York, New York, 11249, United States",40.70756955,-73.96516936345577,89,Division Avenue,,Brooklyn,Kings County,City of New York,New York,US-NY,11249,United States,us
142,filming,success,,house,,"34-02, 36th Street, Queens, Queens County, City of New York, New York, 11106, United States",40.7573072,-73.9238005,34-02,36th Street,,Queens,Queens County,City of New York,New York,US-NY,11106,United States,us
143,filming,success,,yes,,"397, Bleecker Street, Manhattan, New York County, City of New York, New York, 10014, United States",40.735779699999995,-74.00490339267,397,Bleecker Street,,Manhattan,New York County,City of New York,New York,US-NY,10014,United States,us
144,filming,success,,place_of_worship,Saint Thomas Episcopal Church,"Saint Thomas Episcopal Church, 1, West 53rd Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",40.76085795,-73.97627621166907,1,West 53rd Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10019,United States,us
145,filming,success,,house,,"583, 7th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10036, United States",40.7555805,-73.9870458,583,7th Avenue,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10036,United States,us
